dt,b1,b2,b3,b4
2023-01-17 03:09:59.619122027,0.024,-0.015,0.20800000000000002,0.012
2023-01-17 03:10:03.838078031,-0.017,0.063,0.161,0.017
2023-01-17 03:10:08.057034034,-0.071,-0.066,-0.002,-0.042
2023-01-17 03:10:12.275990038,0.039,0.059000000000000004,0.032,-0.049
2023-01-17 03:10:16.494946042,0.034,0.063,0.127,0.022000000000000002
2023-01-17 03:10:20.713902045,-0.006999999999999999,0.02,0.2,0.073
2023-01-17 03:10:24.932858049,-0.006999999999999999,-0.028999999999999998,0.11199999999999999,0.073
2023-01-17 03:10:29.151814053,-0.055999999999999994,-0.002,-0.105,0.054000000000000006
2023-01-17 03:10:33.370770057,-0.068,0.105,-0.095,-0.076
2023-01-17 03:10:37.589726060,0.032,0.107,0.051,0.028999999999999998
2023-01-17 03:10:41.808682064,0.022000000000000002,-0.244,-0.071,0.024
2023-01-17 03:10:46.027638068,0.195,-0.076,-0.017,0.034
2023-01-17 03:10:50.246594071,0.2,0.281,0.142,0.068
2023-01-17 03:10:54.465550075,0.08800000000000001,0.028999999999999998,0.122,-0.006999999999999999
2023-01-17 03:10:58.684506079,0.01,0.066,-0.055999999999999994,-0.042
2023-01-17 03:11:02.903462083,0.055999999999999994,0.046,-0.042,0.034
2023-01-17 03:11:07.122418086,0.068,0.081,0.10300000000000001,0.132
2023-01-17 03:11:11.341374090,-0.066,-0.024,0.017,0.051
2023-01-17 03:11:15.560330094,-0.063,-0.11199999999999999,-0.11199999999999999,-0.002
2023-01-17 03:11:19.779286097,-0.039,-0.073,-0.005,0.01
2023-01-17 03:11:23.998242101,-0.032,-0.046,0.17800000000000002,0.024
2023-01-17 03:11:28.217198105,-0.037000000000000005,-0.10300000000000001,0.051,0.046
2023-01-17 03:11:32.436154109,-0.049,-0.16399999999999998,-0.081,0.085
2023-01-17 03:11:36.655110112,-0.049,0.006999999999999999,-0.051,0.037000000000000005
2023-01-17 03:11:40.874066116,-0.066,-0.11199999999999999,-0.042,-0.039
2023-01-17 03:11:45.093022120,-0.02,-0.154,-0.022000000000000002,-0.012
2023-01-17 03:11:49.311978123,0.01,-0.17300000000000001,-0.024,0.032
2023-01-17 03:11:53.530934127,-0.039,-0.085,-0.022000000000000002,0.073
2023-01-17 03:11:57.749890131,-0.002,-0.027000000000000003,0.037000000000000005,-0.044000000000000004
2023-01-17 03:12:01.968846135,0.024,0.146,-0.122,-0.076
2023-01-17 03:12:06.187802138,0.032,0.039,-0.107,-0.083
2023-01-17 03:12:10.406758142,0.046,-0.024,-0.032,-0.10300000000000001
2023-01-17 03:12:14.625714146,0.034,-0.002,-0.049,-0.059000000000000004
2023-01-17 03:12:18.844670149,0.017,0.073,-0.09,-0.027000000000000003
2023-01-17 03:12:23.063626153,0.015,0.09,-0.1,0.002
2023-01-17 03:12:27.282582157,-0.006999999999999999,0.01,0.02,-0.046
2023-01-17 03:12:31.501538161,-0.012,-0.005,0.055999999999999994,-0.09
2023-01-17 03:12:35.720494164,0.055999999999999994,-0.051,-0.051,-0.09
2023-01-17 03:12:39.939450168,-0.063,0.139,-0.034,-0.032
2023-01-17 03:12:44.158406172,-0.022000000000000002,0.02,0.159,-0.005
2023-01-17 03:12:48.377362175,0.015,-0.107,0.015,-0.015
2023-01-17 03:12:52.596318179,0.002,-0.166,-0.171,-0.022000000000000002
2023-01-17 03:12:56.815274183,-0.073,-0.18600000000000003,0.01,0.015
2023-01-17 03:13:01.034230187,-0.134,-0.083,0.083,0.002
2023-01-17 03:13:05.253186190,0.0,-0.022000000000000002,-0.024,-0.054000000000000006
2023-01-17 03:13:09.472142194,-0.022000000000000002,-0.051,-0.127,-0.006999999999999999
2023-01-17 03:13:13.691098198,-0.09,-0.122,0.015,0.024
2023-01-17 03:13:17.910054201,-0.081,0.11699999999999999,0.006999999999999999,0.039
2023-01-17 03:13:22.129010205,-0.1,0.073,0.071,-0.012
2023-01-17 03:13:26.347966209,-0.081,-0.005,-0.217,0.032
2023-01-17 03:13:30.566922212,0.073,-0.055999999999999994,-0.205,-0.002
2023-01-17 03:13:34.785878216,0.129,0.11,0.027000000000000003,0.059000000000000004
2023-01-17 03:13:39.004834220,0.095,0.366,-0.044000000000000004,0.046
2023-01-17 03:13:43.223790224,-0.002,0.107,-0.156,-0.028999999999999998
2023-01-17 03:13:47.442746227,0.076,-0.161,-0.051,-0.027000000000000003
2023-01-17 03:13:51.661702231,0.017,-0.055999999999999994,0.166,-0.054000000000000006
2023-01-17 03:13:55.880658235,-0.061,0.11699999999999999,-0.024,-0.085
2023-01-17 03:14:00.099614238,0.037000000000000005,-0.028999999999999998,-0.115,-0.049
2023-01-17 03:14:04.318570242,-0.028999999999999998,0.017,-0.024,0.071
2023-01-17 03:14:08.537526246,-0.006999999999999999,-0.09,0.166,0.085
2023-01-17 03:14:12.756482250,0.012,-0.122,-0.012,0.051
2023-01-17 03:14:16.975438253,-0.14400000000000002,-0.115,-0.198,0.037000000000000005
2023-01-17 03:14:21.194394257,-0.063,-0.076,-0.1,0.049
2023-01-17 03:14:25.413350261,-0.049,-0.039,0.098,0.08800000000000001
2023-01-17 03:14:29.632306264,0.005,-0.085,0.037000000000000005,0.073
2023-01-17 03:14:33.851262268,-0.059000000000000004,-0.078,-0.107,-0.01
2023-01-17 03:14:38.070218272,-0.198,-0.17600000000000002,-0.051,0.034
2023-01-17 03:14:42.289174276,-0.08800000000000001,-0.127,0.125,0.0
2023-01-17 03:14:46.508130279,0.034,-0.081,0.122,0.051
2023-01-17 03:14:50.727086283,0.081,-0.015,-0.16399999999999998,0.083
2023-01-17 03:14:54.946042287,0.02,0.08800000000000001,0.037000000000000005,0.017
2023-01-17 03:14:59.164998290,-0.073,-0.01,0.193,-0.054000000000000006
2023-01-17 03:15:03.383954294,-0.059000000000000004,-0.037000000000000005,0.046,-0.051
2023-01-17 03:15:07.602910298,0.071,0.005,-0.161,0.005
2023-01-17 03:15:11.821866302,0.129,0.098,-0.08800000000000001,-0.054000000000000006
2023-01-17 03:15:16.040822305,0.055999999999999994,0.09300000000000001,0.188,-0.10300000000000001
2023-01-17 03:15:20.259778309,0.042,0.071,-0.11699999999999999,-0.1
2023-01-17 03:15:24.478734313,0.107,-0.08800000000000001,-0.161,-0.073
2023-01-17 03:15:28.697690316,0.078,-0.01,0.14400000000000002,-0.049
2023-01-17 03:15:32.916646320,-0.039,0.044000000000000004,0.198,-0.01
2023-01-17 03:15:37.135602324,-0.071,0.055999999999999994,-0.1,-0.015
2023-01-17 03:15:41.354558328,-0.005,-0.005,0.015,-0.028999999999999998
2023-01-17 03:15:45.573514331,0.083,-0.02,0.156,-0.039
2023-01-17 03:15:49.792470335,-0.012,0.028999999999999998,-0.006999999999999999,-0.046
2023-01-17 03:15:54.011426339,-0.078,-0.012,-0.095,-0.032
2023-01-17 03:15:58.230382342,-0.032,-0.095,0.161,-0.012
2023-01-17 03:16:02.449338346,0.042,-0.078,0.198,0.044000000000000004
2023-01-17 03:16:06.668294350,0.032,-0.028999999999999998,0.122,0.02
2023-01-17 03:16:10.887250354,-0.027000000000000003,-0.024,-0.037000000000000005,-0.002
2023-01-17 03:16:15.106206357,-0.032,0.002,0.09300000000000001,-0.027000000000000003
2023-01-17 03:16:19.325162361,0.005,0.0,0.028999999999999998,-0.051
2023-01-17 03:16:23.544118365,0.055999999999999994,0.039,-0.105,0.039
2023-01-17 03:16:27.763074368,0.01,0.005,0.006999999999999999,0.015
2023-01-17 03:16:31.982030372,-0.002,-0.046,-0.002,-0.049
2023-01-17 03:16:36.200986376,0.017,0.002,-0.054000000000000006,-0.083
2023-01-17 03:16:40.419942379,-0.032,0.022000000000000002,-0.11699999999999999,-0.042
2023-01-17 03:16:44.638898383,-0.037000000000000005,0.14400000000000002,0.061,0.022000000000000002
2023-01-17 03:16:48.857854387,0.066,-0.005,-0.002,0.006999999999999999
2023-01-17 03:16:53.076810391,0.134,-0.017,-0.127,-0.042
2023-01-17 03:16:57.295766394,0.034,0.042,-0.14400000000000002,-0.078
2023-01-17 03:17:01.514722398,-0.081,0.028999999999999998,-0.02,-0.017
2023-01-17 03:17:05.733678402,-0.015,0.046,0.055999999999999994,0.051
2023-01-17 03:17:09.952634405,0.054000000000000006,-0.134,0.115,0.055999999999999994
2023-01-17 03:17:14.171590409,0.11699999999999999,-0.068,0.076,0.044000000000000004
2023-01-17 03:17:18.390546413,-0.006999999999999999,-0.044000000000000004,0.01,-0.068
2023-01-17 03:17:22.609502417,-0.156,0.024,0.061,-0.034
2023-01-17 03:17:26.828458420,-0.08800000000000001,-0.055999999999999994,0.051,0.028999999999999998
2023-01-17 03:17:31.047414424,0.015,-0.168,0.039,0.037000000000000005
2023-01-17 03:17:35.266370428,0.059000000000000004,-0.017,0.063,0.002
2023-01-17 03:17:39.485326431,-0.006999999999999999,0.039,0.083,0.01
2023-01-17 03:17:43.704282435,0.024,0.006999999999999999,0.0,-0.042
2023-01-17 03:17:47.923238439,0.055999999999999994,-0.032,-0.076,-0.059000000000000004
2023-01-17 03:17:52.142194443,0.095,-0.054000000000000006,0.073,-0.01
2023-01-17 03:17:56.361150446,0.005,0.042,0.11199999999999999,-0.049
2023-01-17 03:18:00.580106450,-0.027000000000000003,-0.09,-0.193,-0.049
2023-01-17 03:18:04.799062454,0.122,0.151,-0.10300000000000001,0.005
2023-01-17 03:18:09.018018457,-0.049,-0.08800000000000001,0.005,-0.012
2023-01-17 03:18:13.236974461,-0.127,0.01,0.034,-0.051
2023-01-17 03:18:17.455930465,0.027000000000000003,0.105,-0.171,-0.115
2023-01-17 03:18:21.674886469,0.12,-0.022000000000000002,-0.022000000000000002,-0.076
2023-01-17 03:18:25.893842472,0.139,-0.024,0.10300000000000001,0.02
2023-01-17 03:18:30.112798476,0.054000000000000006,-0.022000000000000002,-0.02,0.055999999999999994
2023-01-17 03:18:34.331754480,-0.037000000000000005,0.166,0.13699999999999998,-0.002
2023-01-17 03:18:38.550710483,-0.198,-0.01,0.022000000000000002,-0.107
2023-01-17 03:18:42.769666487,-0.002,-0.051,-0.076,-0.1
2023-01-17 03:18:46.988622491,0.125,0.037000000000000005,-0.034,0.022000000000000002
2023-01-17 03:18:51.207578495,-0.061,-0.02,-0.032,0.156
2023-01-17 03:18:55.426534498,-0.13699999999999998,0.042,-0.129,0.068
2023-01-17 03:18:59.645490502,-0.051,-0.006999999999999999,-0.032,-0.046
2023-01-17 03:19:03.864446506,0.125,0.10300000000000001,0.027000000000000003,-0.071
2023-01-17 03:19:08.083402509,0.027000000000000003,-0.071,-0.076,-0.115
2023-01-17 03:19:12.302358513,-0.012,-0.073,-0.095,0.051
2023-01-17 03:19:16.521314517,-0.078,0.034,-0.19,0.125
2023-01-17 03:19:20.740270521,-0.1,0.012,-0.02,0.012
2023-01-17 03:19:24.959226524,0.049,0.151,0.073,-0.105
2023-01-17 03:19:29.178182528,0.054000000000000006,-0.024,-0.293,-0.024
2023-01-17 03:19:33.397138532,0.044000000000000004,-0.002,-0.13699999999999998,0.125
2023-01-17 03:19:37.616094535,-0.068,0.022000000000000002,0.049,0.095
2023-01-17 03:19:41.835050539,-0.051,-0.127,0.034,0.071
2023-01-17 03:19:46.054006543,0.006999999999999999,-0.037000000000000005,-0.098,-0.027000000000000003
2023-01-17 03:19:50.272962547,-0.054000000000000006,-0.11,-0.085,-0.034
2023-01-17 03:19:54.491918550,0.012,0.044000000000000004,0.11199999999999999,-0.01
2023-01-17 03:19:58.710874554,0.002,-0.017,-0.166,0.066
2023-01-17 03:20:02.929830558,-0.068,-0.081,-0.21,0.142
2023-01-17 03:20:07.148786561,-0.134,-0.171,0.032,0.055999999999999994
2023-01-17 03:20:11.367742565,-0.073,-0.12,0.159,-0.098
2023-01-17 03:20:15.586698569,-0.015,-0.073,0.01,-0.115
2023-01-17 03:20:19.805654572,-0.142,-0.134,-0.049,0.059000000000000004
2023-01-17 03:20:24.024610576,-0.11699999999999999,0.01,0.02,0.049
2023-01-17 03:20:28.243566580,-0.1,-0.11,-0.154,0.017
2023-01-17 03:20:32.462522584,-0.083,-0.002,-0.205,-0.005
2023-01-17 03:20:36.681478587,0.022000000000000002,-0.1,-0.059000000000000004,-0.073
2023-01-17 03:20:40.900434591,0.039,-0.139,0.09,-0.066
2023-01-17 03:20:45.119390595,0.027000000000000003,0.073,0.017,-0.032
2023-01-17 03:20:49.338346598,-0.085,0.002,-0.095,-0.044000000000000004
2023-01-17 03:20:53.557302602,-0.076,-0.02,-0.073,-0.002
2023-01-17 03:20:57.776258606,-0.071,-0.09,0.005,-0.071
2023-01-17 03:21:01.995214610,0.212,0.09300000000000001,-0.039,-0.166
2023-01-17 03:21:06.214170613,0.1,0.051,-0.095,-0.127
2023-01-17 03:21:10.433126617,-0.132,0.085,-0.034,-0.059000000000000004
2023-01-17 03:21:14.652082621,-0.11199999999999999,0.034,-0.09,-0.055999999999999994
2023-01-17 03:21:18.871038624,-0.054000000000000006,-0.071,0.027000000000000003,-0.012
2023-01-17 03:21:23.089994628,0.02,0.051,0.028999999999999998,0.027000000000000003
2023-01-17 03:21:27.308950632,0.0,-0.11199999999999999,-0.085,-0.063
2023-01-17 03:21:31.527906636,-0.028999999999999998,-0.002,0.051,-0.054000000000000006
2023-01-17 03:21:35.746862639,-0.11,-0.015,0.083,-0.055999999999999994
2023-01-17 03:21:39.965818643,-0.044000000000000004,0.012,-0.039,-0.027000000000000003
2023-01-17 03:21:44.184774647,0.006999999999999999,0.005,0.028999999999999998,0.027000000000000003
2023-01-17 03:21:48.403730650,-0.012,0.01,0.159,0.034
2023-01-17 03:21:52.622686654,-0.039,-0.037000000000000005,0.022000000000000002,-0.061
2023-01-17 03:21:56.841642658,0.049,0.046,-0.044000000000000004,-0.061
2023-01-17 03:22:01.060598662,-0.002,0.059000000000000004,0.044000000000000004,-0.017
2023-01-17 03:22:05.279554665,-0.095,0.049,-0.034,0.006999999999999999
2023-01-17 03:22:09.498510669,-0.02,0.122,-0.125,-0.006999999999999999
2023-01-17 03:22:13.717466673,0.032,-0.012,0.105,0.032
2023-01-17 03:22:17.936422676,0.027000000000000003,0.10300000000000001,0.066,0.017
2023-01-17 03:22:22.155378680,0.09300000000000001,0.11,-0.17800000000000002,-0.02
2023-01-17 03:22:26.374334684,0.10300000000000001,0.034,-0.081,0.037000000000000005
2023-01-17 03:22:30.593290688,0.032,-0.055999999999999994,0.127,0.055999999999999994
2023-01-17 03:22:34.812246691,-0.024,-0.055999999999999994,-0.076,-0.002
2023-01-17 03:22:39.031202695,0.006999999999999999,0.012,-0.002,0.005
2023-01-17 03:22:43.250158699,-0.022000000000000002,-0.042,0.063,0.039
2023-01-17 03:22:47.469114702,-0.005,0.037000000000000005,-0.046,-0.046
2023-01-17 03:22:51.688070706,-0.02,0.024,0.061,0.002
2023-01-17 03:22:55.907026710,-0.11699999999999999,-0.125,0.024,0.037000000000000005
2023-01-17 03:23:00.125982714,-0.066,-0.09,-0.085,0.083
2023-01-17 03:23:04.344938717,-0.046,-0.098,-0.005,0.028999999999999998
2023-01-17 03:23:08.563894721,-0.055999999999999994,-0.012,0.132,0.051
2023-01-17 03:23:12.782850725,0.017,-0.071,0.063,0.042
2023-01-17 03:23:17.001806728,-0.022000000000000002,-0.11699999999999999,0.01,0.0
2023-01-17 03:23:21.220762732,-0.028999999999999998,-0.071,-0.046,0.024
2023-01-17 03:23:25.439718736,0.046,-0.068,0.034,0.034
2023-01-17 03:23:29.658674739,-0.017,-0.061,0.005,-0.012
2023-01-17 03:23:33.877630743,-0.059000000000000004,-0.039,0.08800000000000001,-0.01
2023-01-17 03:23:38.096586747,0.006999999999999999,0.1,0.073,0.032
2023-01-17 03:23:42.315542751,-0.006999999999999999,0.10300000000000001,0.142,0.015
2023-01-17 03:23:46.534498754,0.02,-0.159,0.046,-0.073
2023-01-17 03:23:50.753454758,0.115,0.066,-0.042,-0.028999999999999998
2023-01-17 03:23:54.972410762,0.115,0.188,-0.071,-0.068
2023-01-17 03:23:59.191366765,-0.063,0.105,0.039,-0.055999999999999994
2023-01-17 03:24:03.410322769,-0.046,-0.01,-0.055999999999999994,-0.081
2023-01-17 03:24:07.629278773,0.017,-0.015,0.11199999999999999,-0.08800000000000001
2023-01-17 03:24:11.848234777,-0.049,-0.037000000000000005,0.2,-0.02
2023-01-17 03:24:16.067190780,-0.11199999999999999,-0.006999999999999999,-0.024,-0.039
2023-01-17 03:24:20.286146784,-0.055999999999999994,-0.08800000000000001,0.063,-0.044000000000000004
2023-01-17 03:24:24.505102788,-0.10300000000000001,-0.039,0.122,-0.085
2023-01-17 03:24:28.724058791,-0.134,-0.028999999999999998,0.156,-0.061
2023-01-17 03:24:32.943014795,-0.125,0.022000000000000002,0.129,0.002
2023-01-17 03:24:37.161970799,-0.051,0.063,0.015,-0.022000000000000002
2023-01-17 03:24:41.380926803,-0.08800000000000001,0.039,0.006999999999999999,-0.022000000000000002
2023-01-17 03:24:45.599882806,-0.125,-0.146,-0.01,-0.017
2023-01-17 03:24:49.818838810,-0.027000000000000003,-0.139,-0.115,-0.012
2023-01-17 03:24:54.037794814,-0.055999999999999994,0.054000000000000006,-0.081,-0.049
2023-01-17 03:24:58.256750817,-0.042,0.032,0.066,-0.071
2023-01-17 03:25:02.475706821,-0.068,0.022000000000000002,-0.073,-0.10300000000000001
2023-01-17 03:25:06.694662825,-0.032,-0.068,-0.073,-0.073
2023-01-17 03:25:10.913618829,-0.042,0.063,-0.027000000000000003,0.017
2023-01-17 03:25:15.132574832,-0.002,0.125,-0.12,0.015
2023-01-17 03:25:19.351530836,0.078,0.09300000000000001,-0.11199999999999999,-0.076
2023-01-17 03:25:23.570486840,-0.032,-0.14400000000000002,-0.11,-0.08800000000000001
2023-01-17 03:25:27.789442843,-0.129,-0.11199999999999999,-0.042,-0.002
2023-01-17 03:25:32.008398847,-0.01,0.09300000000000001,0.068,-0.034
2023-01-17 03:25:36.227354851,0.015,0.13699999999999998,-0.073,-0.081
2023-01-17 03:25:40.446310855,0.076,0.073,-0.107,-0.071
2023-01-17 03:25:44.665266858,-0.005,-0.073,0.059000000000000004,-0.054000000000000006
2023-01-17 03:25:48.884222862,-0.11699999999999999,-0.042,0.068,0.006999999999999999
2023-01-17 03:25:53.103178866,-0.09300000000000001,-0.08800000000000001,0.0,0.022000000000000002
2023-01-17 03:25:57.322134869,-0.039,-0.085,0.015,0.037000000000000005
2023-01-17 03:26:01.541090873,-0.02,-0.042,0.1,0.017
2023-01-17 03:26:05.760046877,-0.107,-0.11199999999999999,-0.107,0.015
2023-01-17 03:26:09.979002881,-0.063,0.044000000000000004,-0.151,0.044000000000000004
2023-01-17 03:26:14.197958884,0.081,0.017,-0.044000000000000004,0.044000000000000004
2023-01-17 03:26:18.416914888,-0.13699999999999998,-0.012,0.078,-0.002
2023-01-17 03:26:22.635870892,0.017,0.09,-0.051,-0.071
2023-01-17 03:26:26.854826895,0.168,0.21,-0.046,-0.01
2023-01-17 03:26:31.073782899,-0.127,-0.237,-0.115,0.055999999999999994
2023-01-17 03:26:35.292738903,0.039,-0.183,-0.16399999999999998,-0.044000000000000004
2023-01-17 03:26:39.511694906,0.23199999999999998,0.337,-0.078,-0.154
2023-01-17 03:26:43.730650910,-0.044000000000000004,0.107,0.01,0.015
2023-01-17 03:26:47.949606914,-0.11199999999999999,0.139,-0.027000000000000003,0.044000000000000004
2023-01-17 03:26:52.168562918,0.028999999999999998,-0.017,-0.059000000000000004,0.002
2023-01-17 03:26:56.387518921,0.015,0.081,0.11199999999999999,-0.012
2023-01-17 03:27:00.606474925,-0.149,0.085,0.006999999999999999,-0.002
2023-01-17 03:27:04.825430929,-0.071,-0.037000000000000005,-0.154,-0.037000000000000005
2023-01-17 03:27:09.044386932,-0.027000000000000003,-0.044000000000000004,0.012,0.046
2023-01-17 03:27:13.263342936,-0.034,-0.061,0.09,0.063
2023-01-17 03:27:17.482298940,-0.017,0.215,0.044000000000000004,0.015
2023-01-17 03:27:21.701254944,-0.11,0.076,-0.049,0.015
2023-01-17 03:27:25.920210947,-0.10300000000000001,0.159,-0.02,-0.115
2023-01-17 03:27:30.139166951,-0.083,-0.046,0.039,-0.044000000000000004
2023-01-17 03:27:34.358122955,-0.032,-0.098,0.081,0.068
2023-01-17 03:27:38.577078958,-0.044000000000000004,0.046,0.005,0.02
2023-01-17 03:27:42.796034962,-0.015,0.017,-0.125,-0.02
2023-01-17 03:27:47.014990966,0.027000000000000003,0.09,-0.042,0.002
2023-01-17 03:27:51.233946970,0.046,0.055999999999999994,0.01,-0.028999999999999998
2023-01-17 03:27:55.452902973,0.037000000000000005,0.076,-0.034,-0.046
2023-01-17 03:27:59.671858977,-0.024,0.012,-0.01,-0.024
2023-01-17 03:28:03.890814981,-0.012,-0.002,-0.017,-0.042
2023-01-17 03:28:08.109770984,0.083,-0.01,0.051,-0.017
2023-01-17 03:28:12.328726988,0.037000000000000005,-0.01,-0.051,0.051
2023-01-17 03:28:16.547682992,0.006999999999999999,-0.054000000000000006,-0.098,0.022000000000000002
2023-01-17 03:28:20.766638996,-0.042,0.015,0.051,-0.085
2023-01-17 03:28:24.985594999,-0.085,0.051,0.071,-0.044000000000000004
2023-01-17 03:28:29.204551003,0.022000000000000002,-0.006999999999999999,0.076,-0.049
2023-01-17 03:28:33.423507007,0.015,-0.12,-0.034,0.032
2023-01-17 03:28:37.642463010,-0.02,-0.083,0.11199999999999999,0.055999999999999994
2023-01-17 03:28:41.861419014,-0.071,0.005,0.125,0.024
2023-01-17 03:28:46.080375018,-0.039,-0.059000000000000004,0.034,0.005
2023-01-17 03:28:50.299331022,-0.006999999999999999,-0.159,0.0,-0.005
2023-01-17 03:28:54.518287025,0.024,-0.11699999999999999,-0.02,0.005
2023-01-17 03:28:58.737243029,0.027000000000000003,0.006999999999999999,0.13699999999999998,0.049
2023-01-17 03:29:02.956199033,-0.083,-0.10300000000000001,0.085,0.028999999999999998
2023-01-17 03:29:07.175155036,-0.01,-0.034,0.022000000000000002,-0.046
2023-01-17 03:29:11.394111040,0.024,-0.037000000000000005,-0.2,-0.08800000000000001
2023-01-17 03:29:15.613067044,0.061,0.076,0.18100000000000002,-0.061
2023-01-17 03:29:19.832023048,0.01,0.051,0.322,-0.012
2023-01-17 03:29:24.050979051,0.132,0.10300000000000001,-0.146,0.027000000000000003
2023-01-17 03:29:28.269935055,0.151,0.156,0.044000000000000004,-0.005
2023-01-17 03:29:32.488891059,0.063,-0.063,0.166,-0.068
2023-01-17 03:29:36.707847062,0.005,-0.068,-0.039,-0.08800000000000001
2023-01-17 03:29:40.926803066,-0.055999999999999994,0.032,-0.09,-0.049
2023-01-17 03:29:45.145759070,0.005,0.134,0.13699999999999998,-0.015
2023-01-17 03:29:49.364715073,0.061,0.028999999999999998,0.002,-0.034
2023-01-17 03:29:53.583671077,0.006999999999999999,0.09300000000000001,-0.139,-0.085
2023-01-17 03:29:57.802627081,-0.005,-0.076,-0.028999999999999998,-0.09
2023-01-17 03:30:02.021583085,-0.066,0.022000000000000002,-0.054000000000000006,-0.042
2023-01-17 03:30:06.240539088,-0.028999999999999998,0.042,-0.006999999999999999,-0.02
2023-01-17 03:30:10.459495092,-0.005,-0.039,-0.017,0.028999999999999998
2023-01-17 03:30:14.678451096,-0.139,-0.032,0.049,-0.039
2023-01-17 03:30:18.897407099,-0.095,-0.044000000000000004,0.083,-0.034
2023-01-17 03:30:23.116363103,-0.073,-0.081,-0.12,0.017
2023-01-17 03:30:27.335319107,-0.059000000000000004,-0.032,0.055999999999999994,0.085
2023-01-17 03:30:31.554275111,-0.024,-0.027000000000000003,0.132,-0.005
2023-01-17 03:30:35.773231114,-0.015,-0.012,-0.10300000000000001,-0.006999999999999999
2023-01-17 03:30:39.992187118,-0.015,0.042,-0.127,-0.005
2023-01-17 03:30:44.211143122,0.039,-0.01,0.071,-0.055999999999999994
2023-01-17 03:30:48.430099125,0.02,0.11199999999999999,-0.11699999999999999,-0.1
2023-01-17 03:30:52.649055129,-0.071,0.002,-0.198,-0.061
2023-01-17 03:30:56.868011133,0.0,0.066,-0.054000000000000006,0.012
2023-01-17 03:31:01.086967137,0.063,0.051,0.13699999999999998,0.002
2023-01-17 03:31:05.305923140,-0.11,-0.09300000000000001,-0.19,-0.002
2023-01-17 03:31:09.524879144,-0.08800000000000001,0.098,-0.247,-0.039
2023-01-17 03:31:13.743835148,0.059000000000000004,-0.01,0.2,-0.022000000000000002
2023-01-17 03:31:17.962791151,-0.1,-0.027000000000000003,0.2,0.034
2023-01-17 03:31:22.181747155,-0.115,-0.068,-0.14400000000000002,0.066
2023-01-17 03:31:26.400703159,0.054000000000000006,-0.12,-0.17600000000000002,-0.02
2023-01-17 03:31:30.619659163,-0.032,-0.015,0.203,0.005
2023-01-17 03:31:34.838615166,-0.166,-0.073,0.09300000000000001,-0.015
2023-01-17 03:31:39.057571170,-0.1,-0.198,-0.171,-0.01
2023-01-17 03:31:43.276527174,-0.09300000000000001,-0.12,-0.171,0.002
2023-01-17 03:31:47.495483177,-0.12,-0.17600000000000002,0.134,0.022000000000000002
2023-01-17 03:31:51.714439181,-0.054000000000000006,-0.237,-0.01,0.015
2023-01-17 03:31:55.933395185,0.044000000000000004,-0.09300000000000001,-0.032,0.066
2023-01-17 03:32:00.152351189,-0.039,-0.076,-0.037000000000000005,-0.006999999999999999
2023-01-17 03:32:04.371307192,-0.11699999999999999,0.012,-0.129,-0.071
2023-01-17 03:32:08.590263196,0.0,-0.127,-0.068,-0.08800000000000001
2023-01-17 03:32:12.809219200,0.059000000000000004,-0.039,-0.055999999999999994,-0.039
2023-01-17 03:32:17.028175203,0.034,0.006999999999999999,-0.037000000000000005,-0.005
2023-01-17 03:32:21.247131207,0.051,0.044000000000000004,-0.10300000000000001,-0.042
2023-01-17 03:32:25.466087211,0.051,0.098,-0.11699999999999999,-0.068
2023-01-17 03:32:29.685043215,0.044000000000000004,0.015,0.028999999999999998,-0.107
2023-01-17 03:32:33.903999218,0.032,-0.071,-0.015,-0.002
2023-01-17 03:32:38.122955222,0.017,-0.022000000000000002,-0.12,0.022000000000000002
2023-01-17 03:32:42.341911226,-0.032,0.044000000000000004,-0.049,0.022000000000000002
2023-01-17 03:32:46.560867229,-0.042,0.11,-0.046,-0.034
2023-01-17 03:32:50.779823233,-0.005,-0.154,-0.027000000000000003,-0.10300000000000001
2023-01-17 03:32:54.998779237,-0.132,-0.081,0.006999999999999999,-0.042
2023-01-17 03:32:59.217735240,-0.17800000000000002,0.055999999999999994,-0.002,0.044000000000000004
2023-01-17 03:33:03.436691244,-0.142,-0.012,0.051,0.017
2023-01-17 03:33:07.655647248,0.061,-0.028999999999999998,-0.156,0.044000000000000004
2023-01-17 03:33:11.874603252,-0.028999999999999998,-0.098,-0.076,0.066
2023-01-17 03:33:16.093559255,0.027000000000000003,0.028999999999999998,0.059000000000000004,0.037000000000000005
2023-01-17 03:33:20.312515259,0.095,0.012,-0.059000000000000004,-0.002
2023-01-17 03:33:24.531471263,0.022000000000000002,0.055999999999999994,0.037000000000000005,-0.028999999999999998
2023-01-17 03:33:28.750427266,0.02,-0.012,-0.066,0.017
2023-01-17 03:33:32.969383270,0.055999999999999994,0.078,-0.183,0.066
2023-01-17 03:33:37.188339274,0.006999999999999999,0.098,0.039,0.095
2023-01-17 03:33:41.407295278,-0.046,0.054000000000000006,0.063,-0.042
2023-01-17 03:33:45.626251281,0.012,0.063,-0.168,-0.081
2023-01-17 03:33:49.845207285,0.13699999999999998,0.12,0.156,0.046
2023-01-17 03:33:54.064163289,-0.051,0.17300000000000001,0.139,0.08800000000000001
2023-01-17 03:33:58.283119292,-0.139,-0.012,-0.11,0.006999999999999999
